time,arousal,valence
7.20,-0.14833333333333334,0.010000000000000009
7.24,-0.1466666666666667,0.010000000000000009
7.28,-0.1466666666666667,0.010000000000000009
7.32,-0.1466666666666667,0.011666666666666678
7.36,-0.1466666666666667,0.013333333333333345
7.40,-0.1466666666666667,0.013333333333333345
7.44,-0.1466666666666667,0.013333333333333345
7.48,-0.1466666666666667,0.013333333333333345
7.52,-0.1466666666666667,0.015000000000000005
7.56,-0.1466666666666667,0.015000000000000005
7.60,-0.14500000000000002,0.015000000000000005
7.64,-0.14333333333333334,0.015000000000000005
7.68,-0.1416666666666667,0.015000000000000005
7.72,-0.14000000000000004,0.01666666666666667
7.76,-0.14000000000000004,0.020000000000000007
7.80,-0.14000000000000004,0.021666666666666678
7.84,-0.13833333333333336,0.021666666666666678
7.88,-0.13833333333333336,0.02500000000000001
7.92,-0.13833333333333336,0.026666666666666672
7.96,-0.1366666666666667,0.02833333333333334
8.00,-0.13500000000000004,0.026666666666666672
8.04,-0.13500000000000004,0.03000000000000001
8.08,-0.13333333333333336,0.03166666666666667
8.12,-0.13166666666666668,0.03333333333333334
8.16,-0.12666666666666668,0.03500000000000001
8.20,-0.12166666666666669,0.036666666666666674
8.24,-0.12000000000000001,0.036666666666666674
8.28,-0.11833333333333335,0.03833333333333334
8.32,-0.11666666666666668,0.03833333333333334
8.36,-0.11333333333333334,0.03833333333333334
8.40,-0.11,0.036666666666666674
8.44,-0.115,0.04
8.48,-0.11333333333333334,0.04
8.52,-0.11333333333333334,0.041666666666666664
8.56,-0.11333333333333334,0.043333333333333335
8.60,-0.11333333333333334,0.043333333333333335
8.64,-0.11333333333333334,0.043333333333333335
8.68,-0.10833333333333334,0.04666666666666667
8.72,-0.10666666666666667,0.04833333333333334
8.76,-0.105,0.05000000000000001
8.80,-0.105,0.051666666666666666
8.84,-0.105,0.05333333333333334
8.88,-0.09999999999999999,0.055
8.92,-0.09333333333333332,0.05666666666666667
8.96,-0.08999999999999998,0.05833333333333334
9.00,-0.08666666666666667,0.06166666666666667
9.04,-0.08666666666666667,0.06166666666666667
9.08,-0.085,0.06166666666666667
9.12,-0.085,0.06333333333333334
9.16,-0.085,0.06666666666666667
9.20,-0.08333333333333333,0.06666666666666667
9.24,-0.08,0.06666666666666667
9.28,-0.08,0.07
9.32,-0.08166666666666667,0.07
9.36,-0.08166666666666667,0.07166666666666667
9.40,-0.08166666666666668,0.07333333333333335
9.44,-0.08000000000000002,0.07166666666666667
9.48,-0.07833333333333335,0.07333333333333335
9.52,-0.07500000000000001,0.07833333333333332
9.56,-0.07166666666666667,0.08166666666666668
9.60,-0.07,0.08166666666666668
9.64,-0.06666666666666667,0.08333333333333333
9.68,-0.06333333333333334,0.08
9.72,-0.06166666666666667,0.08
9.76,-0.05833333333333333,0.08166666666666668
9.80,-0.05833333333333333,0.085
9.84,-0.05333333333333332,0.085
9.88,-0.04833333333333334,0.085
9.92,-0.041666666666666664,0.08666666666666667
9.96,-0.039999999999999994,0.085
10.00,-0.03833333333333334,0.085
10.04,-0.03666666666666667,0.085
10.08,-0.03166666666666666,0.08333333333333333
10.12,-0.028333333333333325,0.08166666666666668
10.16,-0.021666666666666667,0.08
10.20,-0.013333333333333336,0.07833333333333334
10.24,-0.008333333333333331,0.07833333333333334
10.28,-0.006666666666666668,0.07666666666666667
10.32,-0.006666666666666665,0.075
10.36,-0.001666666666666666,0.07333333333333333
10.40,2.3129646346357427e-18,0.07333333333333333
10.44,2.3129646346357427e-18,0.07333333333333333
10.48,0.0066666666666666706,0.07166666666666667
10.52,0.011666666666666672,0.07166666666666667
10.56,0.015000000000000005,0.06999999999999999
10.60,0.016666666666666666,0.06999999999999999
10.64,0.018333333333333337,0.06999999999999999
10.68,0.018333333333333337,0.06999999999999999
10.72,0.02,0.06999999999999999
10.76,0.02,0.06999999999999999
10.80,0.01833333333333333,0.06999999999999999
10.84,0.01833333333333333,0.06999999999999999
10.88,0.019999999999999997,0.06999999999999999
10.92,0.019999999999999997,0.06999999999999999
10.96,0.01833333333333333,0.06999999999999999
11.00,0.01666666666666666,0.06999999999999999
11.04,0.019999999999999993,0.06999999999999999
11.08,0.019999999999999997,0.06999999999999999
11.12,0.019999999999999993,0.06833333333333333
11.16,0.01833333333333333,0.06833333333333333
11.20,0.01833333333333333,0.06833333333333333
11.24,0.01666666666666666,0.06833333333333333
11.28,0.014999999999999994,0.06833333333333333
11.32,0.013333333333333329,0.06833333333333333
11.36,0.013333333333333329,0.06666666666666667
11.40,0.01166666666666666,0.06666666666666667
11.44,0.01166666666666666,0.06666666666666667
11.48,0.01166666666666666,0.065
11.52,0.009999999999999993,0.065
11.56,0.01166666666666666,0.06333333333333334
11.60,0.014999999999999998,0.06333333333333334
11.64,0.01666666666666667,0.06333333333333334
11.68,0.016666666666666666,0.06333333333333334
11.72,0.016666666666666666,0.06333333333333334
11.76,0.02,0.06333333333333334
11.80,0.018333333333333333,0.06333333333333334
11.84,0.018333333333333333,0.06333333333333334
11.88,0.018333333333333333,0.06499999999999999
11.92,0.018333333333333333,0.06499999999999999
11.96,0.018333333333333333,0.06499999999999999
12.00,0.02,0.06666666666666667
12.04,0.02,0.06666666666666667
12.08,0.02,0.06666666666666667
12.12,0.01833333333333333,0.06666666666666667
12.16,0.01833333333333333,0.06666666666666667
12.20,0.015,0.06666666666666667
12.24,0.013333333333333336,0.06666666666666667
12.28,0.013333333333333334,0.06499999999999999
12.32,0.011666666666666665,0.06333333333333334
12.36,0.011666666666666665,0.06333333333333334
12.40,0.011666666666666665,0.06166666666666667
12.44,0.01333333333333333,0.06166666666666667
12.48,0.011666666666666665,0.06
12.52,0.011666666666666665,0.06
12.56,0.011666666666666665,0.06
12.60,0.011666666666666665,0.06
12.64,0.011666666666666665,0.06
12.68,0.013333333333333334,0.05833333333333333
12.72,0.015,0.05833333333333333
12.76,0.015,0.056666666666666664
12.80,0.01333333333333333,0.056666666666666664
12.84,0.015,0.055
12.88,0.018333333333333337,0.05333333333333334
12.92,0.018333333333333337,0.05333333333333334
12.96,0.020000000000000004,0.05333333333333334
13.00,0.018333333333333337,0.05333333333333334
13.04,0.02,0.051666666666666666
13.08,0.021666666666666664,0.051666666666666666
13.12,0.021666666666666664,0.051666666666666666
13.16,0.021666666666666664,0.051666666666666666
13.20,0.02,0.05000000000000001
13.24,0.021666666666666667,0.05000000000000001
13.28,0.023333333333333334,0.05000000000000001
13.32,0.023333333333333334,0.04833333333333334
13.36,0.025000000000000005,0.04833333333333334
13.40,0.025000000000000005,0.04833333333333334
13.44,0.02666666666666667,0.045000000000000005
13.48,0.028333333333333335,0.043333333333333335
13.52,0.030000000000000002,0.041666666666666664
13.56,0.03166666666666667,0.04
13.60,0.03166666666666667,0.04
13.64,0.03333333333333333,0.04
13.68,0.035,0.04
13.72,0.036666666666666674,0.04
13.76,0.04,0.04
13.80,0.041666666666666664,0.04
13.84,0.043333333333333335,0.03833333333333334
13.88,0.04,0.03833333333333334
13.92,0.03333333333333333,0.03666666666666667
13.96,0.02666666666666667,0.03666666666666667
14.00,0.01833333333333333,0.034999999999999996
14.04,0.013333333333333327,0.034999999999999996
14.08,0.01,0.034999999999999996
14.12,0.006666666666666664,0.034999999999999996
14.16,0.0050000000000000044,0.034999999999999996
14.20,0.003333333333333332,0.03333333333333333
14.24,4.625929269271485e-18,0.03333333333333333
14.28,4.625929269271485e-18,0.03166666666666667
14.32,-0.003333333333333332,0.03166666666666667
14.36,-0.006666666666666668,0.03166666666666667
14.40,-0.0050000000000000044,0.03166666666666667
14.44,-0.0050000000000000044,0.03166666666666667
14.48,-0.006666666666666672,0.03166666666666667
14.52,-0.006666666666666654,0.03166666666666667
14.56,-0.003333333333333327,0.03166666666666667
14.60,-0.004999999999999995,0.03166666666666667
14.64,-0.004999999999999995,0.03166666666666667
14.68,-0.004999999999999995,0.03166666666666667
14.72,-0.004999999999999995,0.03
14.76,-0.004999999999999995,0.03
14.80,-0.004999999999999995,0.03
14.84,-0.006666666666666664,0.028333333333333332
14.88,-0.008333333333333331,0.028333333333333332
14.92,-0.008333333333333331,0.028333333333333332
14.96,-0.013333333333333327,0.028333333333333332
15.00,-0.013333333333333327,0.028333333333333332
15.04,-0.014999999999999994,0.028333333333333332
15.08,-0.016666666666666663,0.028333333333333332
15.12,-0.016666666666666673,0.028333333333333332
15.16,-0.020000000000000007,0.028333333333333332
15.20,-0.020000000000000007,0.028333333333333332
15.24,-0.02,0.028333333333333332
15.28,-0.018333333333333337,0.028333333333333332
15.32,-0.02,0.028333333333333332
15.36,-0.02,0.028333333333333332
15.40,-0.02,0.028333333333333332
15.44,-0.018333333333333337,0.028333333333333332
15.48,-0.018333333333333337,0.026666666666666672
15.52,-0.018333333333333337,0.026666666666666672
15.56,-0.016666666666666677,0.026666666666666672
15.60,-0.018333333333333337,0.026666666666666672
15.64,-0.02,0.026666666666666672
15.68,-0.01833333333333334,0.026666666666666672
15.72,-0.015000000000000005,0.028333333333333335
15.76,-0.014999999999999994,0.028333333333333335
15.80,-0.013333333333333336,0.028333333333333335
15.84,-0.016666666666666673,0.028333333333333335
15.88,-0.016666666666666673,0.028333333333333335
15.92,-0.016666666666666673,0.028333333333333335
15.96,-0.016666666666666673,0.028333333333333335
16.00,-0.016666666666666673,0.028333333333333335
16.04,-0.016666666666666673,0.028333333333333335
16.08,-0.01833333333333334,0.03
16.12,-0.01833333333333334,0.03
16.16,-0.021666666666666678,0.03
16.20,-0.023333333333333345,0.03
16.24,-0.025000000000000012,0.03
16.28,-0.023333333333333345,0.03
16.32,-0.023333333333333345,0.02666666666666667
16.36,-0.025000000000000012,0.025000000000000005
16.40,-0.025000000000000012,0.023333333333333334
16.44,-0.02666666666666666,0.023333333333333334
16.48,-0.02666666666666666,0.023333333333333334
16.52,-0.02666666666666666,0.021666666666666667
16.56,-0.02666666666666666,0.02
16.60,-0.02666666666666666,0.016666666666666666
16.64,-0.02666666666666666,0.015
16.68,-0.03333333333333333,0.015000000000000001
16.72,-0.035,0.015000000000000001
16.76,-0.036666666666666674,0.015000000000000001
16.80,-0.043333333333333335,0.016666666666666666
16.84,-0.05000000000000001,0.016666666666666666
16.88,-0.05666666666666668,0.016666666666666666
16.92,-0.05833333333333333,0.018333333333333337
16.96,-0.065,0.018333333333333337
17.00,-0.06833333333333334,0.016666666666666666
17.04,-0.07333333333333335,0.015
17.08,-0.07833333333333335,0.015
17.12,-0.08166666666666668,0.015
17.16,-0.09000000000000002,0.015
17.20,-0.09333333333333337,0.015
17.24,-0.1016666666666667,0.015
17.28,-0.10833333333333334,0.015
17.32,-0.11333333333333334,0.015
17.36,-0.11666666666666668,0.015
17.40,-0.12000000000000001,0.015
17.44,-0.12166666666666666,0.015
17.48,-0.125,0.01333333333333333
17.52,-0.12666666666666668,0.015
17.56,-0.13,0.015
17.60,-0.13,0.015
17.64,-0.13333333333333333,0.015
17.68,-0.135,0.015
17.72,-0.135,0.015
17.76,-0.1366666666666667,0.015
17.80,-0.14,0.015
17.84,-0.14500000000000002,0.015
17.88,-0.14833333333333334,0.015
17.92,-0.15000000000000002,0.015
17.96,-0.1516666666666667,0.015
18.00,-0.1516666666666667,0.015
18.04,-0.1516666666666667,0.015
18.08,-0.155,0.015
18.12,-0.155,0.015
18.16,-0.15666666666666668,0.015
18.20,-0.15833333333333333,0.015
18.24,-0.16,0.015
18.28,-0.16333333333333333,0.015
18.32,-0.16666666666666666,0.015
18.36,-0.16833333333333333,0.015
18.40,-0.16999999999999996,0.015
18.44,-0.16999999999999996,0.015
18.48,-0.1733333333333333,0.015
18.52,-0.17166666666666663,0.015
18.56,-0.16999999999999996,0.015
18.60,-0.17166666666666663,0.015
18.64,-0.17166666666666663,0.015
18.68,-0.17166666666666663,0.015
18.72,-0.16999999999999996,0.015
18.76,-0.16999999999999996,0.015
18.80,-0.16999999999999996,0.015
18.84,-0.16833333333333333,0.015
18.88,-0.16666666666666666,0.016666666666666666
18.92,-0.16166666666666665,0.016666666666666666
18.96,-0.16,0.018333333333333333
19.00,-0.15666666666666665,0.018333333333333333
19.04,-0.15666666666666665,0.02
19.08,-0.15000000000000002,0.021666666666666667
19.12,-0.1466666666666667,0.02333333333333333
19.16,-0.14333333333333334,0.024999999999999998
19.20,-0.14,0.02666666666666667
19.24,-0.13833333333333334,0.02666666666666667
19.28,-0.13333333333333333,0.02666666666666667
19.32,-0.13,0.02666666666666667
19.36,-0.12666666666666668,0.02666666666666667
19.40,-0.12500000000000003,0.02666666666666667
19.44,-0.12333333333333335,0.02666666666666667
19.48,-0.11833333333333335,0.028333333333333332
19.52,-0.11666666666666668,0.028333333333333332
19.56,-0.11333333333333334,0.028333333333333332
19.60,-0.11333333333333334,0.028333333333333332
19.64,-0.11166666666666668,0.028333333333333332
19.68,-0.11333333333333334,0.028333333333333332
19.72,-0.11166666666666668,0.02666666666666666
19.76,-0.11333333333333334,0.025000000000000005
19.80,-0.11,0.025000000000000005
19.84,-0.10833333333333334,0.026666666666666672
19.88,-0.10666666666666667,0.026666666666666672
19.92,-0.105,0.026666666666666672
19.96,-0.09999999999999999,0.026666666666666672
20.00,-0.09499999999999999,0.028333333333333335
20.04,-0.09499999999999999,0.028333333333333335
20.08,-0.09499999999999999,0.028333333333333335
20.12,-0.09166666666666666,0.026666666666666672
20.16,-0.09166666666666666,0.028333333333333332
20.20,-0.08666666666666667,0.026666666666666672
20.24,-0.08,0.026666666666666672
20.28,-0.07666666666666666,0.025000000000000005
20.32,-0.075,0.021666666666666667
20.36,-0.07166666666666667,0.018333333333333337
20.40,-0.06833333333333334,0.020000000000000004
20.44,-0.06,0.021666666666666667
20.48,-0.05499999999999999,0.023333333333333334
20.52,-0.051666666666666666,0.024999999999999998
20.56,-0.04833333333333334,0.02666666666666666
20.60,-0.04833333333333334,0.02666666666666666
20.64,-0.04833333333333334,0.02666666666666666
20.68,-0.04666666666666667,0.028333333333333332
20.72,-0.04166666666666668,0.03
20.76,-0.04000000000000001,0.034999999999999996
20.80,-0.03833333333333334,0.03833333333333334
20.84,-0.03666666666666668,0.041666666666666664
20.88,-0.03666666666666668,0.043333333333333335
20.92,-0.03666666666666668,0.04833333333333334
20.96,-0.03500000000000001,0.04833333333333334
21.00,-0.03500000000000001,0.05333333333333334
21.04,-0.03500000000000001,0.05333333333333334
21.08,-0.03333333333333335,0.05666666666666667
21.12,-0.03333333333333335,0.05666666666666667
21.16,-0.03333333333333335,0.05666666666666667
21.20,-0.031666666666666676,0.060000000000000005
21.24,-0.023333333333333334,0.060000000000000005
21.28,-0.02,0.061666666666666675
21.32,-0.01833333333333333,0.061666666666666675
21.36,-0.015,0.061666666666666675
21.40,-0.010000000000000004,0.061666666666666675
21.44,-0.008333333333333337,0.06333333333333334
21.48,-0.003333333333333332,0.06666666666666668
21.52,-0.0016666666666666635,0.06999999999999999
21.56,0.0016666666666666635,0.06999999999999999
21.60,0.003333333333333332,0.06999999999999999
21.64,0.003333333333333332,0.06999999999999999
21.68,0.006666666666666668,0.07166666666666667
21.72,0.006666666666666668,0.07333333333333333
21.76,0.008333333333333337,0.075
21.80,0.01,0.075
21.84,0.011666666666666667,0.07666666666666667
21.88,0.016666666666666663,0.07666666666666667
21.92,0.016666666666666663,0.07833333333333334
21.96,0.02,0.08
22.00,0.02333333333333333,0.08
22.04,0.02333333333333333,0.08166666666666668
22.08,0.02333333333333333,0.08333333333333333
22.12,0.02333333333333333,0.085
22.16,0.02333333333333333,0.08666666666666667
22.20,0.02333333333333333,0.08833333333333333
22.24,0.02333333333333333,0.09000000000000001
22.28,0.02333333333333333,0.09166666666666667
22.32,0.02333333333333333,0.09333333333333334
22.36,0.021666666666666664,0.09333333333333334
22.40,0.021666666666666664,0.09500000000000001
22.44,0.021666666666666664,0.09500000000000001
22.48,0.021666666666666664,0.09500000000000001
22.52,0.021666666666666667,0.09666666666666668
22.56,0.02,0.09666666666666668
22.60,0.01833333333333333,0.10000000000000002
22.64,0.018333333333333337,0.10000000000000002
22.68,0.02,0.10166666666666668
22.72,0.02,0.10166666666666668
22.76,0.01833333333333333,0.10333333333333335
22.80,0.011666666666666667,0.10500000000000002
22.84,0.001666666666666668,0.10500000000000002
22.88,-0.006666666666666664,0.10666666666666665
22.92,-0.013333333333333327,0.10666666666666665
22.96,-0.01833333333333333,0.10666666666666665
23.00,-0.021666666666666667,0.10499999999999998
23.04,-0.026666666666666672,0.10333333333333335
23.08,-0.02833333333333334,0.10166666666666668
23.12,-0.03000000000000001,0.10166666666666668
23.16,-0.034999999999999996,0.10166666666666668
23.20,-0.043333333333333335,0.10166666666666668
23.24,-0.04833333333333332,0.10166666666666668
23.28,-0.05333333333333332,0.10166666666666668
23.32,-0.06,0.10166666666666668
23.36,-0.06333333333333334,0.10000000000000002
23.40,-0.06833333333333334,0.09666666666666668
23.44,-0.07166666666666667,0.09666666666666668
23.48,-0.07166666666666667,0.09666666666666668
23.52,-0.07500000000000001,0.09666666666666668
23.56,-0.07666666666666667,0.09666666666666668
23.60,-0.07833333333333335,0.09500000000000001
23.64,-0.08166666666666667,0.09333333333333334
23.68,-0.08333333333333333,0.09333333333333334
23.72,-0.08666666666666667,0.09333333333333334
23.76,-0.09000000000000001,0.09333333333333334
23.80,-0.09333333333333334,0.09333333333333334
23.84,-0.09500000000000001,0.09333333333333334
23.88,-0.09999999999999999,0.09333333333333334
23.92,-0.10166666666666667,0.09333333333333334
23.96,-0.105,0.09333333333333334
24.00,-0.10666666666666667,0.09166666666666667
24.04,-0.11166666666666668,0.09166666666666667
24.08,-0.11166666666666668,0.09166666666666667
24.12,-0.11333333333333334,0.09166666666666667
24.16,-0.11666666666666664,0.09166666666666667
24.20,-0.1183333333333333,0.09166666666666667
24.24,-0.12333333333333331,0.09166666666666667
24.28,-0.12666666666666668,0.09166666666666667
24.32,-0.13000000000000003,0.09166666666666667
24.36,-0.13166666666666668,0.09166666666666667
24.40,-0.13166666666666668,0.09166666666666667
24.44,-0.13500000000000004,0.09000000000000001
24.48,-0.13833333333333336,0.09000000000000001
24.52,-0.13999999999999999,0.09000000000000001
24.56,-0.13999999999999999,0.08833333333333333
24.60,-0.13999999999999999,0.08833333333333333
24.64,-0.1416666666666667,0.09000000000000001
24.68,-0.1416666666666667,0.08833333333333333
24.72,-0.14000000000000004,0.08833333333333333
24.76,-0.13999999999999999,0.08666666666666667
24.80,-0.14000000000000004,0.085
24.84,-0.14333333333333337,0.085
24.88,-0.14333333333333337,0.08166666666666668
24.92,-0.145,0.08
24.96,-0.14833333333333334,0.08
25.00,-0.15166666666666667,0.07833333333333334
25.04,-0.15666666666666668,0.07833333333333334
25.08,-0.1633333333333333,0.07833333333333334
25.12,-0.16666666666666666,0.075
25.16,-0.16666666666666666,0.07666666666666667
25.20,-0.1683333333333333,0.07333333333333333
25.24,-0.1683333333333333,0.075
25.28,-0.1683333333333333,0.075
25.32,-0.1683333333333333,0.07666666666666667
25.36,-0.1683333333333333,0.07666666666666667
25.40,-0.17,0.07666666666666667
25.44,-0.17,0.075
25.48,-0.17,0.075
25.52,-0.17,0.07666666666666667
25.56,-0.17,0.07666666666666667
25.60,-0.17,0.075
25.64,-0.17500000000000004,0.07333333333333333
25.68,-0.17666666666666667,0.07333333333333333
25.72,-0.17833333333333337,0.07333333333333333
25.76,-0.17833333333333337,0.07333333333333333
25.80,-0.18000000000000002,0.07333333333333333
25.84,-0.18333333333333335,0.07333333333333333
25.88,-0.18500000000000005,0.07333333333333333
25.92,-0.19000000000000003,0.06833333333333334
25.96,-0.19499999999999998,0.06666666666666667
26.00,-0.19833333333333333,0.065
26.04,-0.20166666666666666,0.065
26.08,-0.205,0.061666666666666675
26.12,-0.20666666666666664,0.060000000000000005
26.16,-0.215,0.05833333333333334
26.20,-0.2233333333333333,0.05666666666666667
26.24,-0.2266666666666667,0.055
26.28,-0.2266666666666667,0.05333333333333334
26.32,-0.2316666666666667,0.05166666666666667
26.36,-0.2333333333333333,0.051666666666666666
26.40,-0.23500000000000001,0.051666666666666666
26.44,-0.23500000000000001,0.05333333333333334
26.48,-0.23833333333333337,0.051666666666666666
26.52,-0.2416666666666667,0.051666666666666666
26.56,-0.24333333333333332,0.04833333333333334
26.60,-0.24333333333333332,0.04666666666666667
26.64,-0.24499999999999997,0.04666666666666667
26.68,-0.24666666666666667,0.04666666666666667
26.72,-0.24999999999999992,0.045000000000000005
26.76,-0.25333333333333324,0.043333333333333335
26.80,-0.25333333333333324,0.041666666666666664
